"ID","Race","Age","Sex","HS_GPA","ACT","ACT_ENG","ACT_MATH","ACT_READ","ACT_SCI","MAJOR_CODE","Stype","Hours"
"8498","Black",23,"Female",3.12,NA,NA,NA,NA,NA,"000046","T",13
"8499","Hispanic",31,"Male",3.44,NA,NA,NA,NA,NA,"000063","D",12
"8500","White",19,"Male",3.64,31,30,32,35,29,"000001","N",12
"8501","White",20,"Female",3.36,22,20,22,22,23,"000050","N",15
"8502","White",33,"Female",3.49,NA,NA,NA,NA,NA,"000020","N",15
"8503","White",18,"Male",3.79,34,33,33,35,36,"000009","C",16
"8504","White",35,"Female",3.02,21,21,22,21,21,"000108","T",14
"8505","White",19,"Male",3.63,20,20,21,22,22,"000033","C",13
"8506","White",29,"Male",3.58,28,27,29,27,27,"000005","N",15
"8507","White",35,"Female",3.2,NA,NA,NA,NA,NA,"000005","T",16
"8508","White",19,"Female",3.57,NA,NA,NA,NA,NA,"000107","R",3
"8509","Black",33,"Female",3.12,NA,NA,NA,NA,NA,"000116","N",2
"8510","White",27,"Female",2.6,19,20,19,19,20,"000022","C",15
"8511","White",25,"Female",3.81,19,17,21,17,21,"000003","T",16
"8512","Bi-Racial",18,"Female",3.77,NA,NA,NA,NA,NA,"000001","C",15
"8513","Asian",20,"Female",3.24,20,21,19,20,18,"000001","C",15
"8514","White",33,"Female",3.76,25,25,25,25,27,"000115","D",2
"8515","White",18,"Male",3.62,18,19,18,18,15,"000107","T",14
"8516","White",23,"Male",3.28,NA,NA,NA,NA,NA,"000021","J",15
"8517","White",26,"Male",3.87,19,18,19,18,18,"000069","T",11
"8518","White",34,"Male",3.19,24,26,22,26,23,"000031","N",2
"8519","Bi-Racial",20,"Male",2.88,19,18,16,20,21,"000089","P",14
"8520","White",24,"Female",2.74,22,24,22,22,21,"000074","M",14
"8521","White",22,"Female",2.25,NA,NA,NA,NA,NA,"000029","T",12
"8522","Hispanic",19,"Female",3.03,23,26,22,23,22,"000052","C",16
"8523","Hispanic",27,"Female",3.89,NA,NA,NA,NA,NA,"000061","P",15
"8524","Black",24,"Female",2.54,20,20,20,20,20,"000108","N",16
"8525","White",33,"Female",3.76,18,19,18,18,18,"000108","C",13.5
"8526","Hispanic",35,"Female",3.74,22,22,25,24,24,"000111","T",16
"8527","Black",28,"Male",3.96,20,20,20,21,21,"000005","T",16
"8528","Black",27,"Male",3.02,28,29,29,28,28,"000100","C",13
"8529","White",20,"Male",2.27,NA,NA,NA,NA,NA,"000050","C",15
"8530","Native",35,"Female",3.49,NA,NA,NA,NA,NA,"000001","N",13
"8531","Bi-Racial",27,"Male",2.89,NA,NA,NA,NA,NA,"000020","M",17
"8532","Hispanic",34,"Female",2.61,21,23,19,24,22,"000030","C",14
"8533","White",18,"Male",2.47,27,29,25,24,26,"000005","C",7
"8534","Hispanic",22,"Male",3.18,NA,NA,NA,NA,NA,"000103","C",12
"8535","White",25,"Male",2.99,24,23,23,24,25,"000005","T",18
"8536","White",30,"Male",3.64,20,21,20,19,21,"000001","M",2
"8537","White",28,"Female",3.56,NA,NA,NA,NA,NA,"000049","C",15
"8538","Black",21,"Female",3.93,NA,NA,NA,NA,NA,"000079","M",14
"8539","White",34,"Female",3.03,NA,NA,NA,NA,NA,"000001","T",16
"8540","White",21,"Male",3.6,22,21,23,23,22,"000001","T",16
"8541","Asian",27,"Female",3.5,NA,NA,NA,NA,NA,"000043","C",12
"8542","White",33,"Female",2.4,22,22,24,22,23,"000106","C",15
"8543","Hispanic",28,"Male",3.92,16,16,18,18,17,"000001","D",14
"8544","White",33,"Female",2.65,20,19,20,21,21,"000116","C",3
"8545","White",22,"Male",3.58,NA,NA,NA,NA,NA,"000107","T",12
"8546","White",30,"Male",3.51,NA,NA,NA,NA,NA,"000050","C",12
"8547","Asian",25,"Female",3.08,24,25,24,26,25,"000014","D",13
"8548","Black",19,"Male",3.73,19,18,18,18,16,"000044","T",3
"8549","White",23,"Female",3.37,17,17,16,17,19,"000017","N",9
"8550","Asian",27,"Female",2.47,NA,NA,NA,NA,NA,"000083","M",14
"8551","Hispanic",28,"Female",3.27,23,24,25,23,23,"000001","C",14
"8552","White",24,"Female",3.71,30,31,32,29,28,"000033","D",17
"8553","Hispanic",33,"Male",2.46,20,21,17,20,18,"000001","C",15
"8554","White",26,"Male",3.63,19,18,18,20,20,"000116","T",15
"8555","White",25,"Female",3.1,21,21,21,21,22,"000023","T",13
"8556","White",20,"Female",3.5,24,24,27,25,25,"000074","C",17.5
"8557","Hispanic",21,"Female",3.73,17,18,18,18,17,"000003","C",2
"8558","White",24,"Male",3.26,22,23,23,22,21,"000104","C",15
"8559","Black",28,"Female",2.49,20,21,19,20,20,"000005","C",12
"8560","White",23,"Female",3.57,19,18,18,20,21,"000103","C",15
"8561","White",26,"Male",3.4,NA,NA,NA,NA,NA,"000017","M",14
"8562","White",29,"Female",3.1,31,30,30,30,31,"000106","T",15
"8563","White",31,"Male",3.59,NA,NA,NA,NA,NA,"000089","C",15
"8564","Black",26,"Female",3.28,NA,NA,NA,NA,NA,"000001","T",13
"8565","White",33,"Female",3.84,25,27,27,24,23,"000087","N",12
"8566","White",25,"Female",3.85,NA,NA,NA,NA,NA,"000017","T",12
"8567","Hispanic",22,"Female",2.37,20,19,19,22,22,"000014","C",6
"8568","White",30,"Female",3.21,18,20,18,22,20,"000069","T",12
"8569","White",30,"Female",3.64,24,22,24,25,22,"000085","T",14
"8570","Hispanic",21,"Female",3.6,22,20,22,22,20,"000100","T",14
"8571","Black",23,"Female",1.76,NA,NA,NA,NA,NA,"000040","M",5
"8572","White",24,"Female",3.01,21,22,21,23,21,"000001","C",17
"8573","White",19,"Male",3.83,23,23,23,22,25,"000001","S",15
"8574","Hispanic",28,"Male",2.52,20,19,18,21,21,"000086","D",17
"8575","Hispanic",28,"Male",1.84,22,22,22,21,22,"000053","T",16
"8576","White",23,"Male",2.88,21,17,23,21,19,"000086","C",2
"8577","White",24,"Male",3.09,23,23,21,22,23,"000033","J",15
"8578","White",23,"Female",2.85,21,20,21,22,22,"000043","T",3
"8579","Black",18,"Male",2.19,14,11,13,14,15,"000002","C",12
"8580","White",35,"Male",2.81,NA,NA,NA,NA,NA,"000105","T",10
"8581","White",25,"Female",3.44,NA,NA,NA,NA,NA,"000076","C",4
"8582","White",35,"Male",2.78,NA,NA,NA,NA,NA,"000021","C",3
"8583","White",24,"Female",3.85,18,19,18,17,18,"000022","T",3
"8584","White",24,"Male",3.54,20,21,20,19,22,"000114","D",12
"8585","Black",28,"Male",2.42,27,26,29,25,30,"000029","M",14
"8586","Black",30,"Female",3.5,16,17,14,16,16,"000111","P",8
"8587","Asian",20,"Female",3.45,27,27,29,26,27,"000032","C",13
"8588","Black",18,"Male",3.33,29,30,29,30,31,"000116","D",14
"8589","White",30,"Male",3.04,NA,NA,NA,NA,NA,"000114","T",5
"8590","White",18,"Male",2.8,NA,NA,NA,NA,NA,"000100","C",12
"8591","White",18,"Female",3.5,28,30,25,29,29,"000050","C",15
"8592","White",21,"Male",2.26,NA,NA,NA,NA,NA,"000004","C",15
"8593","Black",19,"Female",3.41,22,22,23,22,21,"000029","N",15
"8594","White",29,"Female",2.4,21,17,19,20,21,"000088","C",12
"8595","White",20,"Female",3.49,24,24,25,26,25,"000122","M",15
"8596","Black",20,"Male",3.83,25,26,26,24,24,"000005","N",3
"8597","Hispanic",28,"Female",3.26,21,18,21,17,20,"000104","N",9
"8598","Black",33,"Male",3.79,20,22,22,21,19,"000069","M",14
"8599","Hispanic",21,"Male",3.51,20,20,20,21,20,"000032","N",2
"8600","White",23,"Male",3.62,18,16,20,16,18,"000001","C",15
"8601","White",32,"Female",2.61,20,20,21,21,19,"000056","D",9
"8602","White",28,"Female",2.96,23,21,24,24,21,"000074","D",16
"8603","Black",20,"Male",3.76,NA,NA,NA,NA,NA,"000001","C",15
"8604","White",25,"Female",3.52,26,25,25,26,27,"000021","M",15
"8605","White",25,"Female",3.45,NA,NA,NA,NA,NA,"000001","T",16
"8606","White",28,"Female",3.74,26,28,25,26,26,"000024","N",12
"8607","White",26,"Female",3.07,NA,NA,NA,NA,NA,"000100","N",9
"8608","White",20,"Male",3.34,20,19,19,17,20,"000043","C",12
"8609","White",34,"Male",3.65,15,14,13,15,15,"000032","C",3
"8610","Black",35,"Female",3.03,NA,NA,NA,NA,NA,"000001","C",15
"8611","White",31,"Female",3.92,19,21,20,20,18,"000088","T",15
"8612","White",27,"Male",3.52,22,23,22,21,22,"000060","C",15
"8613","White",26,"Female",3.64,23,24,23,22,22,"000089","C",15
"8614","Hispanic",23,"Male",3.21,NA,NA,NA,NA,NA,"000015","N",16
"8615","White",18,"Female",3.55,20,20,21,20,21,"000001","T",3
"8616","White",24,"Female",3.64,25,24,26,22,26,"000022","C",18
"8617","White",34,"Male",2.91,NA,NA,NA,NA,NA,"000103","C",17
"8618","White",35,"Female",3.26,27,26,25,27,26,"000107","C",14
"8619","Black",34,"Female",2.54,21,24,20,19,19,"000043","D",15
"8620","Bi-Racial",24,"Male",3.14,18,19,16,17,20,"000001","C",13
"8621","Hispanic",30,"Female",2.59,21,18,18,22,24,"000001","D",14
"8622","White",35,"Female",3,18,16,19,20,20,"000063","D",15
"8623","White",19,"Female",2.92,26,25,28,26,26,"000107","N",15
"8624","White",25,"Male",3.95,NA,NA,NA,NA,NA,"000069","C",14
"8625","Hispanic",33,"Female",2.98,27,27,27,26,25,"000001","C",16
"8626","Asian",24,"Male",3.22,14,17,12,14,15,"000075","C",16
"8627","Hispanic",31,"Male",3.62,17,18,17,17,19,"000111","C",12
"8628","White",23,"Female",2.62,NA,NA,NA,NA,NA,"000107","M",15
"8629","White",33,"Female",2.64,21,20,18,22,23,"000079","R",17
"8630","White",24,"Male",2.45,27,29,28,28,28,"000107","C",12
"8631","White",29,"Female",3.43,21,22,21,23,21,"000005","N",14
"8632","White",29,"Female",2.39,NA,NA,NA,NA,NA,"000020","C",16
"8633","Hispanic",19,"Male",2.49,NA,NA,NA,NA,NA,"000021","C",2
"8634","White",32,"Male",3.37,26,28,27,26,27,"000087","C",16
"8635","White",35,"Female",3.45,26,28,25,26,27,"000001","T",18
"8636","Black",35,"Male",3.09,17,16,16,15,17,"000004","N",3
"8637","White",27,"Male",2.86,23,22,26,23,24,"000029","C",14
"8638","Black",21,"Male",3.79,16,16,15,17,15,"000122","C",6
"8639","Hispanic",25,"Female",3.02,NA,NA,NA,NA,NA,"000022","S",12
"8640","Native",27,"Male",1.97,NA,NA,NA,NA,NA,"000043","T",16
"8641","White",20,"Male",3.01,23,24,23,21,24,"000001","C",13
"8642","White",26,"Male",3.7,NA,NA,NA,NA,NA,"000022","N",6
"8643","White",19,"Female",2.71,22,22,22,23,23,"000004","S",13
"8644","White",18,"Female",2.63,NA,NA,NA,NA,NA,"000054","T",7
"8645","White",26,"Male",3.51,21,22,21,20,22,"000107","D",16
"8646","Hispanic",35,"Female",3.03,25,26,26,27,27,"000014","T",15
"8647","White",31,"Male",2.17,NA,NA,NA,NA,NA,"000043","D",16
"8648","Hispanic",26,"Male",3.96,21,21,24,23,20,"000116","C",19
"8649","White",34,"Female",3.12,22,21,24,22,22,"000107","M",15
"8650","Hispanic",20,"Female",3.8,14,13,12,13,15,"000092","N",9
"8651","White",19,"Female",2.86,22,21,18,21,24,"000086","C",12
"8652","Asian",18,"Male",3.24,19,19,21,19,21,"000009","M",13
"8653","Asian",31,"Female",3.72,20,21,20,19,21,"000089","N",20
"8654","White",26,"Male",2.98,20,22,18,22,21,"000089","C",13
"8655","Hispanic",24,"Male",3.02,20,21,21,20,18,"000100","D",16
"8656","White",23,"Female",2.94,NA,NA,NA,NA,NA,"000030","R",12
"8657","Hispanic",20,"Male",3.7,27,29,26,29,27,"000059","N",15
"8658","White",29,"Male",3.11,26,27,27,27,29,"000001","C",14
"8659","White",22,"Male",2.89,22,22,21,24,24,"000063","M",12
"8660","White",19,"Female",3.31,25,25,25,24,28,"000001","C",15
"8661","White",23,"Male",2.78,18,19,21,18,17,"000040","M",6
"8662","Black",18,"Female",3.75,NA,NA,NA,NA,NA,"000107","C",15
"8663","White",35,"Male",3.41,NA,NA,NA,NA,NA,"000063","X",12
"8664","White",22,"Male",2.7,26,25,25,26,26,"000004","T",15
"8665","Asian",22,"Male",3.63,15,17,14,15,14,"000107","C",15
"8666","White",25,"Male",3.53,25,27,25,25,24,"000029","C",3
"8667","Black",19,"Male",3.24,16,19,14,15,17,"000032","N",15
"8668","Black",20,"Male",3.24,NA,NA,NA,NA,NA,"000017","C",12
"8669","White",34,"Female",2.67,25,26,26,24,27,"000107","C",16
"8670","Black",28,"Male",3.11,25,26,22,23,25,"000046","C",16
"8671","Asian",26,"Female",3.65,23,23,23,21,22,"000001","N",3
"8672","White",27,"Male",3.69,21,21,23,21,19,"000033","D",2
"8673","White",19,"Female",2.94,21,20,19,19,22,"000072","T",11
"8674","Hispanic",18,"Male",3.25,25,26,25,26,25,"000050","C",13
"8675","White",31,"Male",3.66,21,20,22,20,20,"000030","C",12
"8676","Black",30,"Female",3.25,NA,NA,NA,NA,NA,"000005","R",6
"8677","White",33,"Male",3.65,NA,NA,NA,NA,NA,"000107","N",12
"8678","White",24,"Male",3.48,30,29,32,31,30,"000108","J",13
"8679","White",18,"Female",3.24,18,19,18,20,20,"000066","M",15
"8680","Black",32,"Male",3.71,20,19,21,21,21,"000015","C",3
"8681","White",18,"Female",2.84,20,19,20,18,20,"000001","N",15
"8682","White",22,"Female",2.81,23,21,24,22,20,"000100","T",2
"8683","White",26,"Female",3.59,NA,NA,NA,NA,NA,"000086","S",15
"8684","Black",22,"Female",3.85,27,27,26,27,26,"000104","S",16
"8685","Black",31,"Male",3.13,19,18,20,20,17,"000105","C",12
"8686","Hispanic",33,"Female",2.7,NA,NA,NA,NA,NA,"000107","N",15
"8687","Hispanic",32,"Female",3.91,32,32,32,33,32,"000017","T",15
"8688","Hispanic",20,"Male",3.07,18,16,18,16,17,"000100","T",13
"8689","White",24,"Male",3.07,21,21,21,22,21,"000050","D",9
"8690","White",25,"Male",3.54,NA,NA,NA,NA,NA,"000046","T",15
"8691","White",20,"Male",3.54,NA,NA,NA,NA,NA,"000001","C",15
"8692","Hispanic",33,"Male",2.73,20,19,19,20,21,"000087","C",6
"8693","Black",34,"Male",2.7,22,21,21,24,23,"000029","D",15.5
"8694","White",29,"Female",3.36,24,25,23,25,25,"000109","T",14
"8695","White",25,"Female",3.26,19,17,20,19,18,"000069","C",12
"8696","White",26,"Female",3.15,29,28,30,29,26,"000087","C",16
"8697","White",26,"Male",2.89,NA,NA,NA,NA,NA,"000014","T",15
"8698","White",29,"Male",3.42,22,22,21,20,21,"000040","T",12
"8699","Hispanic",23,"Female",3.87,26,30,27,25,26,"000033","M",12
"8700","Asian",19,"Male",3.9,18,19,17,18,18,"000029","P",16
"8701","White",27,"Female",3.91,18,17,21,19,18,"000050","N",16
"8702","White",27,"Male",3.92,19,18,18,17,18,"000085","N",15
"8703","White",23,"Female",3.73,20,21,18,23,23,"000117","M",14
"8704","White",29,"Female",2.76,18,18,18,16,20,"000039","M",2
"8705","White",22,"Female",2.96,19,19,18,19,20,"000001","R",15
"8706","White",31,"Male",2.96,25,24,24,27,25,"000107","D",17.5
"8707","White",28,"Male",2.5,25,26,25,22,26,"000052","C",15
"8708","White",22,"Male",2.35,22,23,21,21,25,"000033","N",3
"8709","Hispanic",28,"Male",3.5,21,21,21,21,22,"000005","N",15
"8710","Hispanic",23,"Female",3.69,30,31,29,31,29,"000047","C",4
"8711","White",29,"Male",3.65,25,23,27,24,25,"000100","P",6
"8712","Black",34,"Male",2.75,18,16,17,18,19,"000099","D",15
"8713","Hispanic",33,"Female",3.3,33,36,32,34,32,"000001","M",15
"8714","White",33,"Male",2.97,17,16,16,18,18,"000017","R",15
"8715","White",34,"Male",3.37,17,17,17,17,17,"000005","T",3
"8716","Bi-Racial",19,"Female",3.5,NA,NA,NA,NA,NA,"000043","N",2
"8717","White",32,"Female",3.36,NA,NA,NA,NA,NA,"000031","C",15
"8718","Hispanic",23,"Female",3.21,NA,NA,NA,NA,NA,"000069","M",15
"8719","White",31,"Male",2.5,NA,NA,NA,NA,NA,"000111","C",6
"8720","Black",22,"Female",3.56,21,21,22,21,20,"000014","C",12
"8721","White",23,"Male",3.31,22,20,23,22,23,"000030","N",15
"8722","White",21,"Female",3.39,19,19,19,18,18,"000103","S",15
"8723","White",24,"Female",2.95,25,25,25,28,25,"000020","C",16
"8724","White",34,"Male",3.38,NA,NA,NA,NA,NA,"000106","C",6
"8725","Bi-Racial",25,"Female",2.87,20,21,21,18,22,"000021","C",18
"8726","Hispanic",27,"Male",3.06,30,34,31,32,28,"000100","N",3
"8727","White",32,"Female",3.07,17,17,17,17,17,"000087","D",16
"8728","Hispanic",29,"Female",3.55,27,24,27,30,26,"000001","C",16
"8729","Hispanic",24,"Female",3.52,30,29,30,31,30,"000005","N",3
"8730","White",31,"Female",3.81,NA,NA,NA,NA,NA,"000084","C",16
"8731","Hispanic",19,"Male",3.48,21,18,20,21,21,"000085","T",9
"8732","Black",25,"Female",3.02,NA,NA,NA,NA,NA,"000022","M",15
"8733","White",33,"Male",3.51,18,16,18,21,21,"000079","N",11
"8734","White",35,"Male",3.2,20,20,20,19,19,"000069","C",15
"8735","White",20,"Male",3.51,20,22,23,20,21,"000089","C",15
"8736","White",20,"Female",3.61,NA,NA,NA,NA,NA,"000032","D",18
"8737","White",27,"Female",3.9,19,21,19,16,17,"000058","C",16
"8738","White",19,"Female",3.3,21,23,22,23,23,"000033","C",17.5
"8739","White",23,"Male",3.45,23,23,23,22,24,"000089","T",4
"8740","Bi-Racial",32,"Male",2.44,NA,NA,NA,NA,NA,"000004","C",15
"8741","Asian",23,"Female",3.79,22,23,24,21,23,"000079","N",3
"8742","White",32,"Female",3.29,20,23,21,20,21,"000122","C",18
"8743","Black",20,"Female",2.45,20,20,20,20,20,"000030","D",16
"8744","White",22,"Female",3.59,27,27,26,28,26,"000107","D",15
"8745","White",35,"Male",2.53,NA,NA,NA,NA,NA,"000063","N",3
"8746","White",20,"Female",3.59,NA,NA,NA,NA,NA,"000114","N",15
"8747","Asian",25,"Male",2.94,25,25,25,21,27,"000099","C",16
"8748","White",22,"Female",2.52,15,15,14,13,14,"000088","C",12
"8749","White",30,"Male",3.79,NA,NA,NA,NA,NA,"000021","T",14
"8750","Asian",26,"Female",3.54,NA,NA,NA,NA,NA,"000040","C",12
"8751","White",26,"Male",3.71,26,26,28,26,26,"000046","N",13
"8752","White",25,"Male",3.34,24,25,24,23,24,"000069","T",14
"8753","Black",25,"Male",3.53,22,22,23,22,23,"000022","N",13
"8754","Black",31,"Male",3.2,NA,NA,NA,NA,NA,"000077","T",5
"8755","Asian",18,"Female",3.35,25,25,25,24,28,"000111","C",15
"8756","White",33,"Female",3.42,22,24,21,18,24,"000107","C",16
"8757","Hispanic",26,"Male",3.69,NA,NA,NA,NA,NA,"000001","N",6
"8758","White",25,"Male",2.52,29,30,30,30,29,"000107","M",14
"8759","White",28,"Female",1.84,25,23,26,25,26,"000084","D",14
"8760","White",19,"Male",3.22,19,18,18,17,17,"000088","D",16.5
"8761","White",19,"Female",3.62,26,27,27,28,27,"000005","J",3
"8762","Hispanic",20,"Female",3.65,22,20,22,20,20,"000108","T",15
"8763","White",27,"Female",3.45,21,21,18,21,21,"000086","T",12
"8764","White",28,"Female",3.32,18,16,14,19,19,"000031","C",12
"8765","White",30,"Male",3.98,20,22,18,21,20,"000001","P",18
"8766","Hispanic",21,"Male",3.81,18,19,19,17,16,"000087","T",13
"8767","Black",34,"Female",2.51,26,24,25,25,26,"000050","P",15
"8768","White",27,"Male",3.82,27,29,28,29,29,"000001","T",22
"8769","White",31,"Male",3.45,19,20,18,20,20,"000071","C",16
"8770","White",20,"Female",3.23,22,21,21,24,23,"000054","N",12
"8771","White",30,"Female",3.15,26,28,26,28,25,"000030","N",15
"8772","White",24,"Male",3.56,21,20,21,22,23,"000015","C",12
"8773","White",20,"Male",2.66,NA,NA,NA,NA,NA,"000031","C",15
"8774","Black",23,"Male",3.69,23,23,22,21,23,"000021","T",16
"8775","Hispanic",26,"Male",3.27,32,33,31,32,31,"000099","D",15
"8776","White",19,"Male",3.98,31,31,31,31,33,"000040","C",17
"8777","White",32,"Male",3.31,NA,NA,NA,NA,NA,"000075","D",15
"8778","White",18,"Male",2.92,26,24,22,25,29,"000032","T",15
"8779","White",22,"Male",3.27,25,26,23,24,27,"000001","C",13
"8780","White",24,"Female",3.53,16,17,17,18,15,"000096","S",3
"8781","White",30,"Female",3.2,26,24,25,26,28,"000099","C",2
"8782","White",25,"Male",3.7,24,24,25,22,25,"000049","N",3
"8783","White",28,"Female",3.34,NA,NA,NA,NA,NA,"000005","N",16
"8784","White",20,"Male",3.54,NA,NA,NA,NA,NA,"000043","C",12
"8785","White",29,"Male",2.47,18,19,18,17,20,"000033","C",16
"8786","White",24,"Male",3.54,20,22,20,21,20,"000040","C",13
"8787","Hispanic",33,"Male",3.48,23,25,20,24,25,"000069","C",16
"8788","Hispanic",23,"Male",3.08,31,35,31,32,31,"000031","N",12
"8789","White",19,"Male",3.13,17,17,17,17,17,"000005","C",2
"8790","Bi-Racial",25,"Male",3.98,NA,NA,NA,NA,NA,"000104","C",16
"8791","White",25,"Male",2.96,NA,NA,NA,NA,NA,"000008","C",3
"8792","White",20,"Male",3.25,NA,NA,NA,NA,NA,"000003","C",13
"8793","White",34,"Male",2.87,NA,NA,NA,NA,NA,"000077","C",12
"8794","Hispanic",20,"Male",3.32,24,20,23,25,26,"000050","C",3
"8795","White",30,"Male",3.56,22,22,23,21,22,"000005","M",10
"8796","Black",19,"Female",2.15,24,23,23,25,25,"000115","N",5
"8797","White",30,"Female",3.55,NA,NA,NA,NA,NA,"000074","T",16
"8798","White",22,"Female",3.68,NA,NA,NA,NA,NA,"000107","C",19
"8799","Hispanic",28,"Female",2.96,24,23,24,27,23,"000029","C",15
"8800","Hispanic",18,"Female",3.3,17,17,15,17,16,"000069","C",15
"8801","Hawaiian",18,"Female",2.92,21,21,21,20,18,"000069","N",18
"8802","Bi-Racial",19,"Male",2.85,NA,NA,NA,NA,NA,"000038","C",2
"8803","White",26,"Female",3.6,NA,NA,NA,NA,NA,"000033","C",14
"8804","Asian",34,"Female",3.01,NA,NA,NA,NA,NA,"000001","C",3
"8805","Hispanic",34,"Male",2.37,21,23,20,20,24,"000001","C",6
"8806","White",25,"Male",3.67,21,20,21,22,22,"000001","C",18
"8807","White",34,"Female",3.66,NA,NA,NA,NA,NA,"000016","C",15
"8808","White",29,"Male",3.78,25,23,25,25,26,"000084","C",6
"8809","White",26,"Male",3.31,26,27,25,26,24,"000005","C",12
"8810","Hispanic",25,"Male",3.04,15,13,15,14,15,"000031","T",3
"8811","Hispanic",34,"Female",2.36,NA,NA,NA,NA,NA,"000005","C",15
"8812","Native",18,"Male",2.83,NA,NA,NA,NA,NA,"000058","C",18
"8813","White",35,"Female",3.09,21,22,20,21,20,"000005","T",12
"8814","White",30,"Female",2.92,NA,NA,NA,NA,NA,"000014","C",14
"8815","White",35,"Female",2.57,NA,NA,NA,NA,NA,"000050","P",18
"8816","White",33,"Male",3.97,26,25,26,28,28,"000001","R",16
"8817","White",28,"Male",2.76,20,19,23,22,21,"000114","M",3
"8818","Asian",28,"Male",3.37,27,27,28,28,26,"000024","C",6
"8819","White",22,"Female",3.86,19,19,17,22,20,"000001","M",10
"8820","White",26,"Female",3,20,20,23,19,21,"000030","T",15
"8821","White",31,"Male",2.87,NA,NA,NA,NA,NA,"000108","M",16
"8822","White",35,"Female",3.52,NA,NA,NA,NA,NA,"000114","N",15
"8823","White",30,"Female",3.43,NA,NA,NA,NA,NA,"000017","C",16
"8824","Hispanic",35,"Female",3.39,NA,NA,NA,NA,NA,"000017","T",17
"8825","White",20,"Male",3.32,22,23,21,21,19,"000021","N",15
"8826","White",35,"Male",3.39,24,26,25,23,26,"000029","S",3
"8827","White",32,"Female",3.55,NA,NA,NA,NA,NA,"000001","C",16
"8828","Hispanic",34,"Male",2.97,NA,NA,NA,NA,NA,"000108","C",12
